time,left_ankle_pitch_pos,right_ankle_pitch_pos,left_ankle_pitch_vel,right_ankle_pitch_vel,left_ankle_pitch_torque,right_ankle_pitch_torque,left_ankle_roll_pos,right_ankle_roll_pos,left_ankle_roll_vel,right_ankle_roll_vel,left_ankle_roll_torque,right_ankle_roll_torque,com_x,com_y,com_z,base_height,base_roll,base_pitch,base_yaw
0.0,-0.03917288151155057,0.130127867809987,-3.2168575988376173,-5.38780895322655,-1.092163185573305,-1.4029844723437088,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9994792060277627,0.00027700942978958754,-0.00032117980993873196,-1.5696580820552728
0.001,-0.070855677544194,0.07832824098859509,-3.1576860177143717,-5.024436815062959,-1.101708657066975,-0.9745457300600305,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9979502279993318,0.0011809170765806343,-0.0017797221519726403,-1.5684767091265557
0.002,-0.10394551832759509,0.028186252924798816,-3.4751713956952024,-5.060782749927572,-1.7929577838044415,-1.2406254731960382,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9953942369206623,0.002647324317291422,-0.0043367073090325725,-1.5659341531202156
0.003,-0.14192196738748203,-0.024261374816369162,-4.081697270439771,-5.428809617010244,-2.5450904130479954,-1.473536528773722,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.991818064494755,0.004514508047656074,-0.007845331849161141,-1.561704476506102
0.004,-0.16925838126998394,-0.08161814490479177,-1.882834378913782,-6.002399567969492,-46.64032874837445,-1.5028325669267728,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9873164950303486,0.006719444994002344,-0.012327500748894105,-1.5559115838602513
0.005,-0.1899125296611272,-0.1450814244619305,-1.8360637443325272,-6.630723961061665,-46.3980057903954,-1.6964139329289738,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9822053283735911,0.009692168010365876,-0.018034644894284968,-1.5496711757199153
0.006,-0.20508038205683354,-0.21412032544202447,-1.0235896662803186,-6.924163144238858,-58.930545272702595,0.3012270847039084,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9765726503380873,0.013658534448241277,-0.024929480720963904,-1.5442785528170946
0.007,-0.20979409127464868,-0.281370294684939,-0.1682409588390863,-6.31407725796248,-80.47728606388787,-2.12071830787101,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9706227559801117,0.01873701362564273,-0.03311780215585003,-1.540758224681276
0.008,-0.20169586437383719,-0.3323844669423111,1.482888019839306,-4.318562811399544,-118.27413627674846,-20.629120621500583,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9648559242550669,0.0245033036834007,-0.04298874100646599,-1.5377331177706388
0.009000000000000001,-0.18592004236073936,-0.3717720826255896,1.5670791022725654,-3.691837784018545,-112.18691866107203,-20.34285846426335,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9597800642643067,0.03098192573455416,-0.05521467660923096,-1.5334136786594863
0.01,-0.17053246550869164,-0.40785581318462305,1.4985022612837837,-3.6028811951881434,-103.00617418097178,-14.449906040070273,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9553444047725985,0.038159085907366386,-0.06973450735056708,-1.5276445062629245
0.011,-0.15669327489927293,-0.4443504474146834,1.2691498066148303,-3.68057303041784,-92.90803572760362,-7.999480767453375,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9512944391522158,0.045946193686085546,-0.08612083253442182,-1.5206330195528115
0.012,-0.14561100875448452,-0.4798252608006241,0.9689069799327426,-2.7793439672337446,-83.56192466133513,-13.083787891102864,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9474194726926136,0.054402807881371085,-0.1039469840677425,-1.5128565503042988
0.013000000000000001,-0.13797974459127646,-0.49542401634346533,0.5914274016594586,-1.049063132790348,-74.29558037611388,-29.71465838930919,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9436408605304609,0.06340195790421177,-0.12281376009108658,-1.5047301537130717
0.014,-0.12902491851235984,-0.5054118287686249,1.5355731101603343,-1.0723016667033578,-85.36641708307906,-25.8962365148275,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9398401827997056,0.0726994659389757,-0.1400147905511815,-1.4955240830988232
0.015,-0.11037204031512281,-0.5175582901015454,1.9689291131837994,-1.3272127742177116,-87.5419589453405,-20.01285431379903,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9357705126165322,0.08250018558071737,-0.14931288176205948,-1.48375810265481
0.016,-0.0918512008414374,-0.5316900096520304,1.6982861329348777,-1.4623248421703339,-81.26607264284854,-16.186626896335486,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9315177699915564,0.09303903955438153,-0.15339491708235609,-1.471208504434184
0.017,-0.07734960992326717,-0.5468925886324777,1.240361858840848,-1.5614633279985317,-72.78823217621827,-12.923706854921434,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9270826985731431,0.10423020734082844,-0.1541709416015189,-1.4586713828447304
0.018000000000000002,-0.06741598604963975,-0.5627691813187352,0.8028073875789015,-1.5979358526872363,-64.66511423240779,-10.301830402930168,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9224287947990627,0.11606402795778137,-0.15277426611416156,-1.4462966864292717
0.019,-0.06132454447569029,-0.5786273046715322,0.4690821535874832,-1.5671926277464905,-58.29623382095905,-8.39693522982768,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9175086813309739,0.1285193992775756,-0.1498581652280604,-1.4340527638406257
0.02,-0.05798667727490849,-0.5938914443299795,0.2354232035227597,-1.4872860150116254,-53.766061776152576,-7.061296342562798,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9122833888816546,0.14158693477527728,-0.1458086358385573,-1.4219040517974988
0.021,-0.056599761789608106,-0.6081867543694104,0.06602006028435492,-1.3792669186768314,-50.4971019150378,-6.128382529973213,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9067244695859257,0.1552662974047504,-0.1408559209334581,-1.4098543772581529
0.022,-0.056721888255475285,-0.6213206338635546,-0.0731991320240742,-1.258578114495309,-47.90836463008214,-5.501763571171244,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9008091316064916,0.16955532851769217,-0.135132877493777,-1.3979210106485365
0.023,-0.05814563221507302,-0.6332340299001767,-0.19731062523560444,-1.1369825122247814,-45.76997143236722,-5.067885291793835,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8945172311057572,0.1844438496363724,-0.12871671493098535,-1.3861096296795843
0.024,-0.0607689533399017,-0.6439705722215143,-0.3149023450934729,-1.0235341892792038,-44.10800868890085,-4.7458210770139715,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8878306554915402,0.19991605266828805,-0.12165188309009412,-1.3744122500558635
0.025,-0.06454356303148948,-0.6536423066383499,-0.4279644443004491,-0.9237841425384529,-42.66149354478328,-4.486242120428119,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8807332366063407,0.21595375179438026,-0.11396252263095286,-1.3628092688908469
0.026000000000000002,-0.06941899360156106,-0.6623977053860516,-0.5355655964860089,-0.8376500839225562,-41.376431158429575,-4.279382313631179,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8732098623930967,0.23253598395609476,-0.10566141690606812,-1.351268289812668
0.027,-0.07534920348951739,-0.6703556236972316,-0.6397263018311641,-0.763645396974464,-40.20763955324402,-4.121525620371497,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8652475320754386,0.24964246643238952,-0.09676131745875671,-1.3397686326286855
0.028,-0.08231326324969658,-0.6776493692637022,-0.7427747018465285,-0.7035136487853769,-39.120709100287705,-3.973695952295354,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8568345241277437,0.26725715349214907,-0.0872762437757364,-1.3282949576568837
0.029,-0.09031026653828211,-0.684418736353935,-0.8465190686358058,-0.6573261037454343,-38.08806262755275,-3.814633511714866,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8479596003911275,0.2853685774317123,-0.07722009582949463,-1.3168348962543148
0.03,-0.09935578126885122,-0.6908008487827335,-0.9524877157337373,-0.6246256074655527,-37.08573803234087,-3.630066783756226,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8386115521540207,0.3039693343161348,-0.06660584000570724,-1.3053796835629279
0.031,-0.10947937633758278,-0.6969276233574068,-1.0619787851220914,-0.6048757113172024,-36.09312329175491,-3.4096157132408615,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8287788000773306,0.323055260066645,-0.05544469908899563,-1.293924158855233
0.032,-0.12068084329506415,-0.7015455361195806,-1.1672963455611358,-0.309615365774491,-35.24438848855539,-4.895109850094202,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8184389557521169,0.342634371174873,-0.04372440865690885,-1.282497217408589
0.033,-0.13296325066475978,-0.7035261624777414,-1.2792744276251444,-0.12996128415588717,-34.33380835944512,-6.0408908540003,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8075630940655728,0.36273226584682117,-0.0314102454307581,-1.2711529805959794
0.034,-0.038134014163386444,0.12888763267229106,-3.078375244102528,-5.554599269344743,-1.1239118714277674,-1.4656757142611276,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9994788397250771,0.0002739021823530141,-0.00031447061211542504,-1.569647444998675
0.035,-0.06844710257563663,0.07541372557952074,-3.0204936758266516,-5.190607145436804,-1.0967824665424422,-1.015391631176195,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9979500165798755,0.001170744178696781,-0.001760634980210396,-1.568457834198475
0.036000000000000004,-0.10015130130705005,0.02364211469015768,-3.335180332966263,-5.22070604236146,-1.7607959603877374,-1.2705729474076204,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9953962914873173,0.0026266214626535778,-0.004313107617053724,-1.5659348497680963
0.037,-0.13670833406098476,-0.03035211298238287,-3.938025236501882,-5.578996119732294,-2.4882441855219515,-1.4873335726252126,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9918257654392569,0.004480438122693831,-0.00783495117433941,-1.5617649731488106
0.038,-0.1655320673092394,-0.08909594780193021,-1.7116774473387462,-6.1324007477592914,-46.88281333993849,-1.4801195289324809,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.987309105248203,0.006637103899446828,-0.01233147981270788,-1.5560447868445937
0.039,-0.184615389103455,-0.15373903249704088,-1.6792335810439019,-6.739004218831331,-46.22429129101949,-1.649637639765082,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.98217155509178,0.00953989875828476,-0.01809571092856954,-1.5499879989360617
0.04,-0.19865998283819056,-0.22430309080854693,-1.0120283981305545,-7.18441372445662,-55.91397621499196,0.3929339526850436,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9765141144386661,0.013452589267494375,-0.025085365271143134,-1.5448749896688183
0.041,-0.20266413177042458,-0.2938066554498804,-0.20353941749596505,-6.479818056581505,-76.08360703441821,-2.347280110018423,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9705111423395489,0.0184292899385452,-0.03334088833637394,-1.5416483568144244
0.042,-0.19552191871608268,-0.3456836323946504,1.4339954468740048,-4.402629589979803,-113.08608767413497,-21.001549624241715,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.964672694146026,0.0239768601758803,-0.04325361252118798,-1.538910434930971
0.043000000000000003,-0.1795435348788292,-0.38522803097218866,1.5922365424841167,-3.695641816829477,-108.18413039323531,-21.647828109626147,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9595086341499661,0.03009434007190237,-0.055519405636403896,-1.5348252856867064
0.044,-0.16415364246456637,-0.4217196698900397,1.5130606150976424,-3.660940121427105,-98.91264811928971,-14.65388210907092,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9550012677702518,0.036818472871548824,-0.07011794314535158,-1.529332262133578
0.045,-0.1498134705173564,-0.4588717481243369,1.3397812434588812,-3.7515956870453864,-89.93596381349346,-7.793702528014843,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9508702386082729,0.044076624820181376,-0.0865915074543977,-1.5225598842500907
0.046,-0.13788990230201695,-0.49216463705370544,1.0538258216343672,-2.168226941128789,-81.03163619941928,-20.375879096365477,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9469051860398754,0.05193766662966648,-0.10449917698169031,-1.5149643969252808
0.047,-0.1294120921234969,-0.5053795897305696,0.6775877171657587,-0.9938420306067414,-71.86754617889116,-30.621957572516017,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9430609164718209,0.06022066468272147,-0.12344983310330782,-1.5069375160702736
0.048,-0.1194221820396666,-0.515606190183539,1.6658687264250565,-1.134763170090093,-82.70905114743576,-25.436380428999026,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9391971415514863,0.06871069808174757,-0.14075954697930437,-1.497694867945541
0.049,-0.09918669188965011,-0.528550555692241,2.1453943619446294,-1.4155351022034022,-84.92367747569295,-19.348744903155193,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9350570894817248,0.07759678630155387,-0.15028385125658006,-1.4856153474335618
0.05,-0.0787916220147603,-0.5435836059530982,1.8906002100444022,-1.5519782795426338,-78.93357478262891,-15.54102941870749,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9307228812858981,0.08711004355722196,-0.15474588316399585,-1.4725131514319232
0.051000000000000004,-0.06237743752260682,-0.5596737774198546,1.4287577589957359,-1.649375837314411,-70.72273452702537,-12.301241074518074,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9261937176067271,0.09716810428644918,-0.15605409263746517,-1.459237183511976
0.052000000000000005,-0.05062833114809021,-0.5764151464339133,0.9778280806740504,-1.683063381282597,-62.755004094697235,-9.681021287963937,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.921432700327002,0.10777762526057832,-0.15533281653318576,-1.445980174807827
0.053,-0.04286458394989536,-0.5931027457037414,0.6304524507558608,-1.648180825217199,-56.44971864894259,-7.759977249784447,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9163915415126707,0.11893183366193227,-0.15322293754401262,-1.4327401650555103
0.054,-0.03796809535285389,-0.6091497233306751,0.3875632175911992,-1.5633249440362955,-51.96075095903153,-6.393059651183652,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9110303019582853,0.13063316713887152,-0.15009985181410923,-1.4195013369291365
0.055,-0.0350979068957323,-0.6241787573166709,0.21148461096678517,-1.4505331783010633,-48.71821662583148,-5.431124755808701,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9053196420643637,0.14289057707584618,-0.14618563946462637,-1.406280376837795
0.056,-0.03379406732755382,-0.6379981717525802,0.06731769361053674,-1.3248443816059448,-46.143430424851175,-4.7545335179904615,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8992358067600709,0.15570881772816003,-0.14160709921902437,-1.3930997997316916
0.057,-0.03383115183901191,-0.6505452848703034,-0.05987274569170428,-1.1980015244142064,-44.00724375441291,-4.267379121999183,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8927575554447554,0.16908282881684533,-0.13643684766359532,-1.379966091537381
0.058,-0.03508924312585714,-0.6618652528048354,-0.17893500550146701,-1.0798069825535836,-42.3629518205057,-3.892425187693953,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8858655831339421,0.18300062030448372,-0.1307159387645489,-1.3668687406228082
0.059000000000000004,-0.03750725479397173,-0.6720788051075751,-0.29242672642291767,-0.9765585430457925,-40.951157779975624,-3.5796558903740956,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.878542585651808,0.19744709334347765,-0.12446674247408462,-1.3537830771170598
0.06,-0.04102507168352497,-0.681343134484684,-0.3995314227922334,-0.8871385319712451,-39.72407830886657,-3.327753278481815,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8707724886403673,0.21240449343166867,-0.11770113574148855,-1.340672258503507
0.061,-0.045589805161889305,-0.6897821736801404,-0.5026993836973095,-0.8107918650839384,-38.63651119965088,-3.1258997385337315,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8625417142660605,0.22785680799736074,-0.11043337244580753,-1.3275158013998745
0.062,-0.05117643846217526,-0.6975396071075431,-0.6044017256161565,-0.7494270404175455,-37.65056984769651,-2.935443287100742,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8538381563114024,0.2437932970187877,-0.10268042913400577,-1.3143011693627928
0.063,-0.05772475589503425,-0.7027697742097172,-0.6960855392740913,-0.3386275981270116,-36.91553794884528,-4.975795070790943,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8446362676611079,0.2602275691897088,-0.09443734323362163,-1.3010612571738456
0.064,-0.06521505105292526,-0.7048545709414565,-0.7931735068815393,-0.12847283501330303,-36.15904583215274,-6.27253916141765,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8349117573981987,0.27719035066502473,-0.08569352462130087,-1.287840165241679
0.065,-0.0737079028222223,-0.7055944261985737,-0.8961318656777518,-0.04144691451978401,-35.444011644905075,-7.079929098496486,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8246591970169747,0.29469077777779773,-0.07646372705867788,-1.2746389129883768
0.066,-0.08326566683531417,-0.7058104136502884,-1.0056097193873708,-0.010971323639106466,-34.75142427370907,-7.665230264384493,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8138703337195712,0.31273712043179663,-0.0667562587209165,-1.2614706114572103
0.067,-0.09395582598093724,-0.7058834437503024,-1.121958777424501,-0.006946060294829167,-34.05386775491335,-8.137112188832296,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.8025343609872564,0.33133800419598264,-0.05657201460666639,-1.248358021973627
0.068,-0.037093202362441194,0.12758621329704936,-2.9376190247708944,-5.730334921745379,-1.1467849728824118,-1.537980534328852,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.999478538635321,0.0002709040728144929,-0.00030936300234762903,-1.5696409580132524
0.069,-0.06602116786410404,0.07234407913297537,-2.881568682372027,-5.3659277738373286,-1.0737750116375637,-1.0611762531914282,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9979498395163493,0.0011614370566910281,-0.001746967409571143,-1.5684550283273622
0.07,-0.09631497016286004,0.01886019159873692,-3.192075065971689,-5.3879918218312355,-1.7139481416307545,-1.307195737200686,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.995397896942771,0.0026089104010669217,-0.004298894871044956,-1.5659711035779658
0.07100000000000001,-0.13140726525443816,-0.03673894850506089,-3.788652747430424,-5.733651298574907,-2.4203179984672323,-1.509877025405187,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9918317183525385,0.0044533954621268634,-0.007835313855136583,-1.5618859306800137
0.07200000000000001,-0.16176435666824215,-0.0968859829955121,-1.5769737450286256,-6.261196501992404,-46.32847781822927,-1.4719469157570066,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9873021198074331,0.006575952822352793,-0.012351421983206823,-1.55628549338477
0.073,-0.17912179980480053,-0.16267317918392124,-1.5149554070294213,-6.841228098362046,-45.90598150493459,-1.6085893567214613,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.982133110994532,0.009416485873616098,-0.01815652944180024,-1.5504187653943788
0.074,-0.19151297929408112,-0.23426805971450834,-0.8967703035093078,-7.3514405756327665,-54.50468524705904,0.29706398318624305,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9764476893186743,0.0132773443596641,-0.025218978817369786,-1.545587858429746
0.075,-0.19423978119918242,-0.3050562287027838,-0.07918817991932622,-6.490779581844515,-74.85334275538321,-3.2802495599320216,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9704119147733182,0.018150437278720122,-0.03354061521577245,-1.5426114738542434
0.076,-0.18874809894305428,-0.3575932598919321,1.271036144230059,-4.499682812563916,-101.94011298437108,-20.755825151240913,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9645432104295317,0.023415729218254744,-0.043568011501670556,-1.5397764182984508
0.077,-0.17251723354655485,-0.3986285133693853,1.7244894275638811,-3.855018343390492,-102.24429645319395,-19.969814869771078,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9592630378003771,0.029060327797299723,-0.05592031854298263,-1.5353451747468498
0.078,-0.15620719660007573,-0.4366261755286359,1.557833310479284,-3.802133683901814,-92.55275073660498,-13.17056740845283,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9545930266037637,0.03525263300275827,-0.07060181077104244,-1.529433739215619
0.079,-0.14098025875176434,-0.4749670365719272,1.4868480825375252,-3.850060133362035,-86.00692989861032,-6.798174339596035,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9502798157200085,0.04196628270269098,-0.0871782226471467,-1.5222846349509151
0.08,-0.12721706646283035,-0.509135401203907,1.2572883327447728,-2.253449590949262,-78.82269237069062,-18.469943254239062,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9461009321023875,0.049238504525434545,-0.10516449364047187,-1.5142662119463761
0.081,-0.11661201914656288,-0.5230237461903013,0.8948691065851188,-1.0455287877137183,-70.66646098470028,-28.335786419045135,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9420193938847825,0.056923861193681646,-0.12417434297437202,-1.5057710963228907
0.082,-0.10431829397592121,-0.5336416908221722,1.9181535250782369,-1.165829874913303,-80.9904290661428,-23.550523357399886,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9378994736894356,0.06481954047753968,-0.14152656068424418,-1.4960014195571318
0.083,-0.08130788030612916,-0.5468288669946864,2.440064570083586,-1.4351887882987335,-83.16868272802198,-17.825771638640276,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9334833282703315,0.07308039519317444,-0.15110895708534033,-1.4832132659097017
0.084,-0.057920956473197505,-0.5618372374958674,2.1932300167424423,-1.5513750651885585,-77.57162783896581,-14.423395409667298,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9288544955069702,0.08188615253684584,-0.15568029546080253,-1.4692650191971746
0.085,-0.03849550773995281,-0.5779541526608961,1.7263744154295888,-1.6527789014471452,-69.79702087655951,-11.209429173003002,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9240192388434801,0.09120062827949582,-0.15719602101775143,-1.4550374741070446
0.08600000000000001,-0.0238603164547305,-0.5947216832625583,1.2559281107617652,-1.6850560689321659,-62.1231612464795,-8.659442919601778,0,0,0,0,0,0,-0.0007561744237524214,-0.10210261598167024,0.9257131998114043,0.9189441238438871,0.10106081859682137,-0.15679342160796117,-1.4407509783377621
