time,left_ankle_pitch_pos,right_ankle_pitch_pos,left_ankle_pitch_vel,right_ankle_pitch_vel,left_ankle_pitch_torque,right_ankle_pitch_torque,left_ankle_roll_pos,right_ankle_roll_pos,left_ankle_roll_vel,right_ankle_roll_vel,left_ankle_roll_torque,right_ankle_roll_torque,com_x,com_y,com_z,base_height,base_roll,base_pitch,base_yaw
0.0,-0.03919173255970336,0.13013230781227694,-3.2166547421256086,-5.386809922312244,-1.1195244659882009,-1.432088010769758,0,0,0,0,0,0,0.0011328643354544326,0.10484602586446595,0.9925941955268494,0.9994852153723431,0.0003772128743093628,-0.0004791061019540077,-1.5696689268136286
0.001,-0.07088745712810787,0.07831942817725931,-3.1604316350787705,-5.027682287203286,-1.1570642276504381,-1.011729375140166,0,0,0,0,0,0,0.0011328643354544326,0.10484602586446595,0.9925941955268494,0.9979549035270643,0.001571468199067283,-0.0025567311750109845,-1.5685109617610724
0.002,-0.10402505941079876,0.028127116927333235,-3.4811762575652323,-5.067052727647691,-1.854792770700968,-1.2796356384363394,0,0,0,0,0,0,0.0011328643354544326,0.10484602586446595,0.9925941955268494,0.995382584814759,0.003460509017780833,-0.006083896898971375,-1.5660124118881562
0.003,-0.1420711105248503,-0.02439059297971468,-4.089094617192579,-5.4362195815036705,-2.6038529320238095,-1.5130100615028756,0,0,0,0,0,0,0.0011328643354544326,0.10484602586446595,0.9925941955268494,0.9917747369620213,0.005810161931498414,-0.0107820906297591,-1.561861969389018
0.004,-0.16959241166940087,-0.08184166261922848,-1.9166550903278115,-6.01410371196585,-46.07400528374252,-1.499778819129303,0,0,0,0,0,0,0.0011328643354544326,0.10484602586446595,0.9925941955268494,0.9872481666236417,0.008485435866097069,-0.016592425085748985,-1.556112435023039
0.005,-0.19049606273381994,-0.14543627821570926,-1.8865764938149012,-6.645188403851988,-45.69061418068702,-1.686479727437455,0,0,0,0,0,0,0.0011328643354544326,0.10484602586446595,0.9925941955268494,0.9822023041088972,0.011965914708800707,-0.02389515813983767,-1.5499528122995085
0.006,-0.20710234612654446,-0.21460973711408252,-1.3359841428759547,-6.934428030904065,-53.467758288466655,0.3072086155470512,0,0,0,0,0,0,0.0011328643354544326,0.10484602586446595,0.9925941955268494,0.976727799647673,0.016529679038278067,-0.03257332275755931,-1.544687970025064
0.007,-0.21490115999409676,-0.282019321689289,-0.5089558268882739,-6.363184611807813,-73.60606094053689,-1.612192479135518,0,0,0,0,0,0,0.0011328643354544326,0.10484602586446595,0.9925941955268494,0.971025796227083,0.022128094890718764,-0.04269290056707575,-1.5412870346457745
0.008,-0.21093575777765367,-0.3340446625081675,1.029829720766499,-4.443195385967743,-110.62847580160589,-18.71357379083644,0,0,0,0,0,0,0.0011328643354544326,0.10484602586446595,0.9925941955268494,0.9656958075900254,0.02813633981191055,-0.0547660655034643,-1.5382003627685126
0.009000000000000001,-0.20003079896417492,-0.3748168061551958,1.024423624111187,-3.8739291396441984,-103.4512351051008,-17.450358416733952,0,0,0,0,0,0,0.0011328643354544326,0.10484602586446595,0.9925941955268494,0.9612896344932491,0.034501253745196414,-0.06960590900801322,-1.5333143418400654
0.01,-0.19116278661768174,-0.4128544335979865,0.7640609509395776,-3.788532658324417,-90.86976360220353,-11.575288894205105,0,0,0,0,0,0,0.0011328643354544326,0.10484602586446595,0.9925941955268494,0.9577222662711261,0.04135327472945405,-0.08711658253062815,-1.5264371914767443
