time,left_ankle_pitch_pos,right_ankle_pitch_pos,left_ankle_pitch_vel,right_ankle_pitch_vel,left_ankle_pitch_torque,right_ankle_pitch_torque,left_ankle_roll_pos,right_ankle_roll_pos,left_ankle_roll_vel,right_ankle_roll_vel,left_ankle_roll_torque,right_ankle_roll_torque,com_x,com_y,com_z,base_height,base_roll,base_pitch,base_yaw
0.020000000000000004,-0.05485684193735762,-0.05485684193735762,-1.8365794235914084,-1.8365794235914084,-1.3470481739501539,-1.3470481739501539,-0.05485684193735762,-0.05485684193735762,-1.8365794235914084,-1.8365794235914084,-1.3470481739501539,-1.3470481739501539,0.06643095152505672,-0.14153953339949907,0.323633179345958,1.0472644240850977,-3.1410107312565496,-0.004358191484284583,0.0
0.04000000000000002,-0.1257941095720278,-0.1257941095720278,-5.14727322365155,-5.14727322365155,-22.12608736214483,-22.12608736214483,-0.1257941095720278,-0.1257941095720278,-5.14727322365155,-5.14727322365155,-22.12608736214483,-22.12608736214483,0.06642459925404604,-0.1415601356647422,0.31827617412184733,1.036423229876506,3.140429642813839,-0.016896155689420957,0.0
0.06000000000000004,-0.22552548047404,-0.22552548047404,-4.294717468057601,-4.294717468057601,-20.626775329437535,-20.626775329437535,-0.22552548047404,-0.22552548047404,-4.294717468057601,-4.294717468057601,-20.626775329437535,-20.626775329437535,0.06655004719112763,-0.14168392362143992,0.3107340768679064,1.0209923969286891,3.1377510353920455,-0.022384873697363233,0.0
0.08000000000000006,-0.29350259764470255,-0.29350259764470255,-2.7805987069833593,-2.7805987069833593,-19.46492037018502,-19.46492037018502,-0.29350259764470255,-0.29350259764470255,-2.7805987069833593,-2.7805987069833593,-19.46492037018502,-19.46492037018502,0.06692914030904995,-0.14213445464350766,0.3050527194523052,1.0075380464289438,3.1377562052141137,-0.0198199982592179,0.0
0.10000000000000007,-0.33896555534245254,-0.33896555534245254,-1.904059400947438,-1.904059400947438,-22.133588061473787,-22.133588061473787,-0.33896555534245254,-0.33896555534245254,-1.904059400947438,-1.904059400947438,-22.133588061473787,-22.133588061473787,0.06748064215555775,-0.1426995820412569,0.30091447291979107,0.997150005497442,3.1361253382508036,-0.013522037001903445,0.0
0.12000000000000009,-0.3713557444019345,-0.3713557444019345,-1.41356612132045,-1.41356612132045,-18.123212864381912,-18.123212864381912,-0.3713557444019345,-0.3713557444019345,-1.41356612132045,-1.41356612132045,-18.123212864381912,-18.123212864381912,0.06816039772465864,-0.1431705556638842,0.29792094071119074,0.9890681494902116,3.1319119895364067,-0.004959203270459622,0.0
0.1400000000000001,-0.3956226933487328,-0.3956226933487328,-1.0525111577506165,-1.0525111577506165,-19.221052496775208,-19.221052496775208,-0.3956226933487328,-0.3956226933487328,-1.0525111577506165,-1.0525111577506165,-19.221052496775208,-19.221052496775208,0.06891503743912035,-0.1435091317831047,0.2958405267039495,0.9827874266213851,3.1291191098785176,0.001553752854152819,0.0
0.16000000000000011,-0.4138642147165576,-0.4138642147165576,-0.8036207322499115,-0.8036207322499115,-15.396217028416167,-15.396217028416167,-0.4138642147165576,-0.4138642147165576,-0.8036207322499115,-0.8036207322499115,-15.396217028416167,-15.396217028416167,0.06973685433471907,-0.14369923310482102,0.2947279817027422,0.9783056898187142,3.128709117297003,0.007236149441743474,0.0
0.18000000000000013,-0.4298669207111019,-0.4298669207111019,-0.817228078527479,-0.817228078527479,-8.313199831703171,-8.313199831703171,-0.4298669207111019,-0.4298669207111019,-0.817228078527479,-0.817228078527479,-8.313199831703171,-8.313199831703171,0.07065801541737897,-0.14391741846905434,0.2943812282489523,0.9745757297226783,3.1336506610718686,0.009611443975800844,0.0
0.20000000000000015,-0.44738174229030736,-0.44738174229030736,-0.9143466622515926,-0.9143466622515926,-5.817240946677735,-5.817240946677735,-0.44738174229030736,-0.44738174229030736,-0.9143466622515926,-0.9143466622515926,-5.817240946677735,-5.817240946677735,0.07170684292895332,-0.1443496750630976,0.2942743582113155,0.9706127208484029,-3.1398955211133437,0.007210437741662333,0.0
0.22000000000000017,-0.46633232256078777,-0.46633232256078777,-0.962185705618772,-0.962185705618772,-3.4958841800733103,-3.4958841800733103,-0.46633232256078777,-0.46633232256078777,-0.962185705618772,-0.962185705618772,-3.4958841800733103,-3.4958841800733103,0.07287765562872837,-0.14506109374622528,0.2939243257540103,0.9663090605613787,-3.1285121338045863,0.001594151008471642,0.0
0.24000000000000019,-0.48563587454603524,-0.48563587454603524,-0.9618101414467605,-0.9618101414467605,-1.8197468021916277,-1.8197468021916277,-0.48563587454603524,-0.48563587454603524,-0.9618101414467605,-0.9618101414467605,-1.8197468021916277,-1.8197468021916277,0.07418150537843331,-0.14611138601719256,0.2932075462954509,0.9619333676450119,-3.117858611652185,-0.005133552376178303,0.0
0.2600000000000002,-0.5047317533036543,-0.5047317533036543,-0.9471498710842846,-0.9471498710842846,-0.6626334837898697,-0.6626334837898697,-0.5047317533036543,-0.5047317533036543,-0.9471498710842846,-0.9471498710842846,-0.6626334837898697,-0.6626334837898697,0.07562475554696348,-0.14755692646090812,0.2922207552171609,0.9577635037447269,-3.109384060718022,-0.011247125126294354,0.0
0.2800000000000002,-0.5234638235831947,-0.5234638235831947,-0.9267073027604302,-0.9267073027604302,0.2374109035325609,0.2374109035325609,-0.5234638235831947,-0.5234638235831947,-0.9267073027604302,-0.9267073027604302,0.2374109035325609,0.2374109035325609,0.07719946707940155,-0.14942167624592645,0.2911124597492363,0.9539454802961866,-3.1032666082151543,-0.016065797882668136,0.0
0.3000000000000002,-0.5416453811593505,-0.5416453811593505,-0.8928514953323137,-0.8928514953323137,1.3726807387394837,1.3726807387394837,-0.5416453811593505,-0.5416453811593505,-0.8928514953323137,-0.8928514953323137,1.3726807387394837,1.3726807387394837,0.07887843150918471,-0.15170553124476158,0.2900130571239301,0.950565584538363,-3.0991206061714385,-0.019590844220346588,0.0
0.32000000000000023,-0.5588810796381083,-0.5588810796381083,-0.8334920706728146,-0.8334920706728146,3.02287308173924,3.02287308173924,-0.5588810796381083,-0.5588810796381083,-0.8334920706728146,-0.8334920706728146,3.02287308173924,3.02287308173924,0.08061879717808665,-0.15438847682742832,0.289015623362988,0.9477473218859964,-3.096603847269643,-0.021821418248765496,0.0
0.34000000000000025,-0.5744613318634643,-0.5744613318634643,-0.7268276817986626,-0.7268276817986626,5.414978616130307,5.414978616130307,-0.5744613318634643,-0.5744613318634643,-0.7268276817986626,-0.7268276817986626,5.414978616130307,5.414978616130307,0.08237107660532057,-0.1574148060870358,0.2881806727703783,0.9457858972547976,-3.095722445069534,-0.022275292877060624,0.0
0.36000000000000026,-0.586806070260262,-0.586806070260262,-0.5188503589496389,-0.5188503589496389,15.076249758093448,15.076249758093448,-0.586806070260262,-0.586806070260262,-0.5188503589496389,-0.5188503589496389,15.076249758093448,15.076249758093448,0.08406217934296499,-0.16063917390546634,0.287516175428963,0.9451455679341645,-3.097283714192397,-0.02068499328774654,0.0
0.3800000000000003,-0.5936997040358661,-0.5936997040358661,-0.21010334314580448,-0.21010334314580448,27.913537037113276,27.913537037113276,-0.5936997040358661,-0.5936997040358661,-0.21010334314580448,-0.21010334314580448,27.913537037113276,27.913537037113276,0.08564224537900329,-0.16385164351958798,0.2871491234875991,0.9463410631869406,-3.10092790070465,-0.016540541595880295,0.0
0.4000000000000003,-0.5946370945103304,-0.5946370945103304,0.07963833074876067,0.07963833074876067,34.638898363907806,34.638898363907806,-0.5946370945103304,-0.5946370945103304,0.07963833074876067,0.07963833074876067,34.638898363907806,34.638898363907806,0.0871699364677994,-0.16693385174927805,0.28733432641366313,0.9493527836792413,-3.106059340749733,-0.010469140828409194,0.0
0.4200000000000003,-0.5900568421346188,-0.5900568421346188,0.349199441826314,0.349199441826314,38.58391176198037,38.58391176198037,-0.5900568421346188,-0.5900568421346188,0.349199441826314,0.349199441826314,38.58391176198037,38.58391176198037,0.08872759069902923,-0.16990159138427363,0.28814665451349347,0.9537153440106727,-3.1127746157418623,-0.004349348936100091,0.0
0.44000000000000034,-0.5803189922600482,-0.5803189922600482,0.5993335607979274,0.5993335607979274,37.874090142954586,37.874090142954586,-0.5803189922600482,-0.5803189922600482,0.5993335607979274,0.5993335607979274,37.874090142954586,37.874090142954586,0.09035173591097168,-0.17277856001150882,0.2895272537640793,0.9591480666803295,-3.1204614213874313,0.000150951126581642,0.0
0.46000000000000035,-0.5659939729300839,-0.5659939729300839,0.8114952629957913,0.8114952629957913,35.47172120076875,35.47172120076875,-0.5659939729300839,-0.5659939729300839,0.8114952629957913,0.8114952629957913,35.47172120076875,35.47172120076875,0.09204473407003151,-0.17553799720482952,0.2913425608338391,0.9654234157378441,-3.128287775900984,0.002036295477127716,0.0
0.48000000000000037,-0.5477789151033925,-0.5477789151033925,0.9855132502560974,0.9855132502560974,33.95982151023126,33.95982151023126,-0.5477789151033925,-0.5477789151033925,0.9855132502560974,0.9855132502560974,33.95982151023126,33.95982151023126,0.0938024386984155,-0.17813514013069717,0.29344038018731544,0.9722633664470367,-3.1360849774367265,0.001523777476078054,0.0
0.5000000000000003,-0.5264406854150626,-0.5264406854150626,1.1200893818783213,1.1200893818783213,33.3454086809615,33.3454086809615,-0.5264406854150626,-0.5264406854150626,1.1200893818783213,1.1200893818783213,33.3454086809615,33.3454086809615,0.0956141910862628,-0.180536306137802,0.2956808789069904,0.9793996414543712,3.139439213900656,-0.0005581148732933783,0.0
0.5200000000000004,-0.5028248446629251,-0.5028248446629251,1.212116662626156,1.212116662626156,33.24920532512902,33.24920532512902,-0.5028248446629251,-0.5028248446629251,1.212116662626156,1.212116662626156,33.24920532512902,33.24920532512902,0.09746373195017621,-0.18272544274442223,0.29794934385352934,0.9865828607418606,3.1323992260333293,-0.00342908025857668,0.0
0.5400000000000004,-0.4777604709052457,-0.4777604709052457,1.2656544478852845,1.2656544478852845,33.42338152349947,33.42338152349947,-0.4777604709052457,-0.4777604709052457,1.2656544478852845,1.2656544478852845,33.42338152349947,33.42338152349947,0.0993337211838615,-0.18469609376317758,0.30016324912904685,0.993604638113209,3.1266950880141904,-0.006528242118944578,0.0
0.5600000000000004,-0.4519708889857074,-0.4519708889857074,1.284230840202765,1.284230840202765,33.60321176368287,33.60321176368287,-0.4519708889857074,-0.4519708889857074,1.284230840202765,1.284230840202765,33.60321176368287,33.60321176368287,0.1012089580471394,-0.18645135695809748,0.30226610564518097,1.0002994724691063,3.12298433920027,-0.00948437984864631,0.0
0.5800000000000004,-0.42614911013216256,-0.42614911013216256,1.2663289978132453,1.2663289978132453,33.59428590658682,33.59428590658682,-0.42614911013216256,-0.42614911013216256,1.2663289978132453,1.2663289978132453,33.59428590658682,33.59428590658682,0.10307697118867493,-0.18800401448149293,0.3042084754342435,1.0065059467212396,3.121593202121355,-0.012153459009750234,0.0
0.6000000000000004,-0.4010230680240436,-0.4010230680240436,1.2104948543358858,1.2104948543358858,33.38847522321675,33.38847522321675,-0.4010230680240436,-0.4010230680240436,1.2104948543358858,1.2104948543358858,33.38847522321675,33.38847522321675,0.10492809908920585,-0.18937162682784453,0.3059376204995533,1.0120581091041612,3.1224054097569254,-0.014580205846354053,0.0
